15.06468769,1.424938932
14.43596484,1.25332572
14.43596484,1.25332572
13.84302087,1.120293908
13.22698637,1.141536477
12.57615141,1.047275737
12.57615141,1.047275737
11.9071439,1.051036322
11.25924554,1.21035559
10.58010734,1.181235918
10.08090696,1.128129496
10.08090696,1.128129496
10.08090696,1.128129496
9.825996134,1.04315922
9.35327967,1.352067735
9.089785176,1.200771152
9.089785176,1.200771152
9.089785176,1.200771152
8.641966452,1.089817136
8.650037014,0.87967051
8.650037014,0.87967051
8.604706164,0.76294966
8.308595167,0.694844729
8.308595167,0.694844729
7.968838804,0.704052303
7.968838804,0.704052303
7.661182803,0.701683413
7.300167662,0.708908368
6.690621266,0.763674964
6.753644618,1.016058833
6.753644618,1.016058833
7.076152544,0.908784405
6.903976279,1.096760106
6.903976279,1.096760106
6.903976279,1.096760106
6.903976279,1.096760106
6.903976279,1.096760106
6.734035726,1.266700659
6.777737328,1.020114484
6.777737328,1.020114484
6.777737328,1.020114484
6.777737328,1.020114484
7.452470346,1.102649413
7.452470346,1.102649413
7.452470346,1.102649413
7.664896037,0.72028317
7.91383728,0.693028277
8.25249853,0.70777499
8.504758492,0.771292485
8.504758492,0.771292485
8.504758492,0.771292485
8.632213906,1.068688451
8.550142447,0.738865103
9.177441775,0.76890931
9.177441775,0.76890931
9.51294173,0.714513118
9.51294173,0.714513118
9.51294173,0.714513118
9.51294173,0.714513118
10.09221097,0.754204275
10.35068305,1.382908372
10.97485231,1.485941617
11.21810461,1.545463833
11.21810461,1.545463833
11.82849067,1.589628684
12.13650792,1.069185742
12.17720953,1.220822885
12.27484068,1.280521282
12.27484068,1.280521282
12.47409663,1.323705732
12.4840516,1.448523766
12.4840516,1.448523766
12.4840516,1.448523766
12.47733245,1.144755997
12.21793636,1.164332186
12.84680092,0.906250744
13.05534896,1.034450218
13.05534896,1.034450218
13.39419674,1.007967359
13.60661159,1.199740285
13.60661159,1.199740285
14.00207434,1.100339369
14.00207434,1.100339369
14.33908116,1.056230713
14.59399199,1.141200989
14.85427166,0.77244674
15.53380963,0.789905651
15.53380963,0.789905651
16.06813934,1.166160322
16.74790155,1.166160322
17.34269348,1.421071151
17.34269348,1.421071151
17.81269501,1.24799069
18.49245722,1.24799069
19.17221943,1.24799069
19.85198164,1.24799069
19.85198164,1.24799069
20.4890256,1.322149223
21.0365649,1.724985884
21.69132897,1.907634945
21.7427088,1.652625783
21.7427088,1.652625783
21.96658894,1.432445264
22.56138087,1.177534436
22.81148689,1.190244606
23.02159992,1.036875529
23.02159992,1.036875529
23.02159992,1.036875529
23.36148103,0.696994424
23.73931796,1.262074871
23.73931796,1.262074871
23.95542376,1.735336455
24.63130949,1.807828838
24.66075042,1.606083788
25.19370894,2.010485098
25.19370894,2.010485098
25.37081977,2.201014131
25.87028409,2.163682116
26.53482372,2.031699914
26.86276793,1.94241523
26.86276793,1.94241523
27.36759348,2.359839702
27.59752174,2.145982811
27.97432472,1.816016444
27.97432472,1.816016444
28.65408693,1.816016444
29.31846987,1.959793949
29.56811904,1.886685455
30.21158427,2.022419454
30.21158427,2.022419454
30.67755638,2.206072071
30.67755638,2.206072071
30.9646936,2.616450554
31.58985386,2.676298334
31.58985386,2.676298334
32.02541266,2.154412148
31.59727744,1.894491936
31.28715119,1.943720878
30.6394181,1.737520723
30.6394181,1.737520723
30.12471486,2.142702893
30.19312815,2.393679349
30.15548042,2.57286568
30.15548042,2.57286568
29.95751809,2.741627278
29.99653372,2.976145115
29.40174179,3.231055944
29.00726036,3.736732612
29.00726036,3.736732612
28.84938839,3.865745304
28.51120404,3.831826142
28.25629321,3.916796418
28.25629321,3.916796418
28.25629321,3.916796418
27.91643125,3.913188332
27.5191867,3.821166046
27.11142311,3.820735257
27.11142311,3.820735257
27.11142311,3.820735257
27.11142311,3.820735257
26.67856232,3.296609125
26.15436005,3.175219103
26.15436005,3.175219103
25.56308604,2.926784934
25.26633366,3.029448459
24.6609891,3.196676045
24.36945906,3.080005537
24.36945906,3.080005537
23.90260296,2.898611845
23.33594687,3.118113305
22.72835274,2.959253384
22.96141641,2.867624245
